,AT,BE,CH,CZ,DK_1,DK_2,FR,NO_2,NL,PL,SE_4,sum
2022-01-01 00:00:00+01:00,418.0,0.0,0.0,1050.0,0.0,0.0,28.0,0.0,722.0,3.0,214.0,2435.0
2022-01-01 00:15:00+01:00,528.0,0.0,0.0,,0.0,0.0,,0.0,816.0,,,1344.0
2022-01-01 00:30:00+01:00,566.0,0.0,0.0,,0.0,0.0,,0.0,789.0,,,1355.0
2022-01-01 00:45:00+01:00,635.0,0.0,0.0,,0.0,0.0,,0.0,626.0,,,1261.0
2022-01-01 01:00:00+01:00,536.0,0.0,0.0,1088.0,0.0,0.0,1.0,0.0,540.0,29.0,30.0,2224.0
2022-01-01 01:15:00+01:00,558.0,0.0,0.0,,0.0,0.0,,0.0,436.0,,,994.0
2022-01-01 01:30:00+01:00,653.0,0.0,0.0,,0.0,0.0,,0.0,380.0,,,1033.0
2022-01-01 01:45:00+01:00,697.0,0.0,0.0,,0.0,0.0,,0.0,346.0,,,1043.0
2022-01-01 02:00:00+01:00,582.0,65.0,0.0,1116.0,0.0,0.0,0.0,0.0,241.0,77.0,46.0,2127.0
2022-01-01 02:15:00+01:00,613.0,211.0,0.0,,0.0,0.0,,0.0,235.0,,,1059.0
2022-01-01 02:30:00+01:00,656.0,382.0,0.0,,0.0,0.0,,0.0,231.0,,,1269.0
2022-01-01 02:45:00+01:00,725.0,322.0,0.0,,0.0,0.0,,0.0,420.0,,,1467.0
2022-01-01 03:00:00+01:00,706.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,820.0,254.0,473.0,3461.0
2022-01-01 03:15:00+01:00,732.0,0.0,0.0,,0.0,0.0,,0.0,825.0,,,1557.0
2022-01-01 03:30:00+01:00,728.0,0.0,0.0,,0.0,0.0,,0.0,871.0,,,1599.0
2022-01-01 03:45:00+01:00,747.0,0.0,0.0,,0.0,0.0,,0.0,881.0,,,1628.0
2022-01-01 04:00:00+01:00,733.0,201.0,0.0,1182.0,25.0,0.0,117.0,0.0,1057.0,277.0,94.0,3686.0
2022-01-01 04:15:00+01:00,730.0,258.0,0.0,,0.0,0.0,,0.0,1145.0,,,2133.0
2022-01-01 04:30:00+01:00,697.0,589.0,0.0,,0.0,0.0,,0.0,1055.0,,,2341.0
2022-01-01 04:45:00+01:00,703.0,661.0,0.0,,4.0,0.0,,0.0,1014.0,,,2382.0
2022-01-01 05:00:00+01:00,716.0,540.0,0.0,1207.0,0.0,0.0,239.0,0.0,1312.0,331.0,0.0,4345.0
2022-01-01 05:15:00+01:00,708.0,606.0,0.0,,1.0,0.0,,0.0,1257.0,,,2572.0
2022-01-01 05:30:00+01:00,705.0,525.0,0.0,,10.0,0.0,,0.0,1324.0,,,2564.0
2022-01-01 05:45:00+01:00,700.0,568.0,0.0,,0.0,0.0,,0.0,1399.0,,,2667.0
2022-01-01 06:00:00+01:00,787.0,480.0,0.0,1409.0,0.0,0.0,312.0,0.0,1330.0,346.0,0.0,4664.0
2022-01-01 06:15:00+01:00,746.0,456.0,0.0,,0.0,0.0,,0.0,1359.0,,,2561.0
2022-01-01 06:30:00+01:00,748.0,459.0,0.0,,0.0,0.0,,0.0,1302.0,,,2509.0
2022-01-01 06:45:00+01:00,794.0,546.0,0.0,,0.0,0.0,,0.0,1257.0,,,2597.0
2022-01-01 07:00:00+01:00,1018.0,586.0,0.0,1782.0,0.0,0.0,504.0,0.0,1188.0,481.0,0.0,5559.0
2022-01-01 07:15:00+01:00,965.0,604.0,0.0,,0.0,0.0,,0.0,1241.0,,,2810.0
2022-01-01 07:30:00+01:00,983.0,597.0,0.0,,0.0,0.0,,0.0,1265.0,,,2845.0
2022-01-01 07:45:00+01:00,987.0,632.0,0.0,,0.0,0.0,,0.0,1318.0,,,2937.0
2022-01-01 08:00:00+01:00,1021.0,731.0,0.0,1646.0,0.0,0.0,1147.0,0.0,1187.0,476.0,0.0,6208.0
2022-01-01 08:15:00+01:00,898.0,739.0,0.0,,0.0,0.0,,0.0,1261.0,,,2898.0
2022-01-01 08:30:00+01:00,987.0,750.0,0.0,,0.0,0.0,,0.0,1449.0,,,3186.0
2022-01-01 08:45:00+01:00,906.0,706.0,0.0,,0.0,0.0,,0.0,1642.0,,,3254.0
2022-01-01 09:00:00+01:00,939.0,570.0,0.0,1521.0,0.0,0.0,1579.0,0.0,1844.0,424.0,0.0,6877.0
2022-01-01 09:15:00+01:00,895.0,536.0,0.0,,0.0,0.0,,0.0,1910.0,,,3341.0
2022-01-01 09:30:00+01:00,813.0,531.0,0.0,,0.0,0.0,,0.0,1974.0,,,3318.0
2022-01-01 09:45:00+01:00,823.0,576.0,0.0,,0.0,0.0,,0.0,1963.0,,,3362.0
2022-01-01 10:00:00+01:00,784.0,1033.0,0.0,1044.0,0.0,15.0,2112.0,0.0,1734.0,11.0,0.0,6733.0
2022-01-01 10:15:00+01:00,743.0,1105.0,0.0,,0.0,78.0,,0.0,1874.0,,,3800.0
2022-01-01 10:30:00+01:00,674.0,1098.0,0.0,,0.0,78.0,,0.0,1910.0,,,3760.0
2022-01-01 10:45:00+01:00,624.0,1112.0,0.0,,0.0,49.0,,0.0,2028.0,,,3813.0
2022-01-01 11:00:00+01:00,760.0,1121.0,0.0,904.0,0.0,0.0,2681.0,0.0,2158.0,4.0,0.0,7628.0
2022-01-01 11:15:00+01:00,673.0,1128.0,0.0,,0.0,0.0,,0.0,2409.0,,,4210.0
2022-01-01 11:30:00+01:00,626.0,1146.0,0.0,,0.0,0.0,,0.0,2531.0,,,4303.0
2022-01-01 11:45:00+01:00,535.0,1123.0,0.0,,0.0,0.0,,0.0,2313.0,,,3971.0
2022-01-01 12:00:00+01:00,535.0,1064.0,0.0,975.0,0.0,0.0,2122.0,0.0,1921.0,130.0,0.0,6747.0
2022-01-01 12:15:00+01:00,517.0,1053.0,0.0,,0.0,0.0,,0.0,1964.0,,,3534.0
2022-01-01 12:30:00+01:00,559.0,1045.0,0.0,,0.0,0.0,,0.0,2010.0,,,3614.0
2022-01-01 12:45:00+01:00,607.0,1041.0,0.0,,0.0,0.0,,0.0,2030.0,,,3678.0
2022-01-01 13:00:00+01:00,632.0,1018.0,0.0,858.0,0.0,0.0,2302.0,0.0,2259.0,55.0,0.0,7124.0
2022-01-01 13:15:00+01:00,776.0,1034.0,0.0,,0.0,0.0,,0.0,2299.0,,,4109.0
2022-01-01 13:30:00+01:00,687.0,1027.0,0.0,,0.0,0.0,,0.0,2458.0,,,4172.0
2022-01-01 13:45:00+01:00,600.0,1043.0,0.0,,0.0,0.0,,0.0,2495.0,,,4138.0
2022-01-01 14:00:00+01:00,569.0,999.0,0.0,695.0,0.0,0.0,2872.0,0.0,2306.0,1.0,0.0,7442.0
2022-01-01 14:15:00+01:00,557.0,986.0,0.0,,0.0,0.0,,0.0,2211.0,,,3754.0
2022-01-01 14:30:00+01:00,507.0,993.0,0.0,,2.0,0.0,,0.0,2278.0,,,3780.0
2022-01-01 14:45:00+01:00,469.0,1006.0,0.0,,1.0,0.0,,0.0,2253.0,,,3729.0
2022-01-01 15:00:00+01:00,481.0,1126.0,0.0,598.0,4.0,0.0,3443.0,0.0,1937.0,0.0,0.0,7589.0
2022-01-01 15:15:00+01:00,481.0,1132.0,0.0,,59.0,0.0,,0.0,1835.0,,,3507.0
2022-01-01 15:30:00+01:00,452.0,1134.0,0.0,,73.0,0.0,,0.0,1844.0,,,3503.0
2022-01-01 15:45:00+01:00,446.0,1123.0,0.0,,249.0,0.0,,0.0,1779.0,,,3597.0
2022-01-01 16:00:00+01:00,479.0,1101.0,0.0,662.0,589.0,0.0,3295.0,0.0,1473.0,0.0,0.0,7599.0
2022-01-01 16:15:00+01:00,438.0,1077.0,0.0,,670.0,0.0,,0.0,1398.0,,,3583.0
2022-01-01 16:30:00+01:00,453.0,1084.0,0.0,,709.0,0.0,,0.0,1455.0,,,3701.0
2022-01-01 16:45:00+01:00,483.0,1048.0,0.0,,603.0,0.0,,0.0,1505.0,,,3639.0
2022-01-01 17:00:00+01:00,503.0,832.0,0.0,841.0,458.0,0.0,2782.0,0.0,1605.0,0.0,0.0,7021.0
2022-01-01 17:15:00+01:00,516.0,781.0,0.0,,504.0,0.0,,0.0,1479.0,,,3280.0
2022-01-01 17:30:00+01:00,513.0,779.0,0.0,,594.0,0.0,,0.0,1468.0,,,3354.0
2022-01-01 17:45:00+01:00,508.0,705.0,0.0,,456.0,0.0,,0.0,1415.0,,,3084.0
2022-01-01 18:00:00+01:00,444.0,329.0,0.0,835.0,493.0,0.0,1861.0,0.0,1030.0,0.0,0.0,4992.0
2022-01-01 18:15:00+01:00,464.0,284.0,0.0,,378.0,0.0,,0.0,1060.0,,,2186.0
2022-01-01 18:30:00+01:00,439.0,286.0,0.0,,431.0,0.0,,0.0,936.0,,,2092.0
2022-01-01 18:45:00+01:00,427.0,260.0,0.0,,516.0,0.0,,0.0,880.0,,,2083.0
2022-01-01 19:00:00+01:00,399.0,0.0,0.0,902.0,115.0,0.0,1268.0,0.0,1106.0,0.0,0.0,3790.0
2022-01-01 19:15:00+01:00,407.0,0.0,0.0,,134.0,0.0,,0.0,1212.0,,,1753.0
2022-01-01 19:30:00+01:00,408.0,0.0,0.0,,156.0,0.0,,0.0,1122.0,,,1686.0
2022-01-01 19:45:00+01:00,400.0,12.0,0.0,,297.0,0.0,,0.0,1079.0,,,1788.0
2022-01-01 20:00:00+01:00,353.0,0.0,0.0,852.0,46.0,0.0,1081.0,0.0,1038.0,0.0,0.0,3370.0
2022-01-01 20:15:00+01:00,356.0,0.0,0.0,,116.0,0.0,,0.0,1017.0,,,1489.0
2022-01-01 20:30:00+01:00,380.0,0.0,0.0,,105.0,0.0,,0.0,939.0,,,1424.0
2022-01-01 20:45:00+01:00,387.0,0.0,0.0,,136.0,39.0,,0.0,884.0,,,1446.0
2022-01-01 21:00:00+01:00,350.0,141.0,0.0,859.0,160.0,413.0,1309.0,0.0,1105.0,0.0,0.0,4337.0
2022-01-01 21:15:00+01:00,373.0,192.0,0.0,,105.0,499.0,,0.0,1108.0,,,2277.0
2022-01-01 21:30:00+01:00,352.0,141.0,0.0,,96.0,499.0,,0.0,1116.0,,,2204.0
2022-01-01 21:45:00+01:00,351.0,122.0,0.0,,129.0,513.0,,0.0,996.0,,,2111.0
2022-01-01 22:00:00+01:00,384.0,0.0,0.0,999.0,84.0,628.0,824.0,0.0,811.0,0.0,231.0,3961.0
2022-01-01 22:15:00+01:00,400.0,0.0,0.0,,80.0,623.0,,0.0,809.0,,,1912.0
2022-01-01 22:30:00+01:00,433.0,0.0,0.0,,104.0,588.0,,0.0,648.0,,,1773.0
2022-01-01 22:45:00+01:00,433.0,0.0,0.0,,133.0,585.0,,0.0,725.0,,,1876.0
2022-01-01 23:00:00+01:00,295.0,0.0,0.0,829.0,201.0,585.0,747.0,0.0,1017.0,0.0,465.0,4139.0
2022-01-01 23:15:00+01:00,287.0,0.0,0.0,,216.0,588.0,,0.0,1151.0,,,2242.0
2022-01-01 23:30:00+01:00,278.0,0.0,0.0,,141.0,592.0,,0.0,1065.0,,,2076.0
2022-01-01 23:45:00+01:00,239.0,13.0,0.0,,161.0,587.0,,0.0,1410.0,,,2410.0
2022-01-02 00:00:00+01:00,139.0,299.0,0.0,860.0,124.0,585.0,831.0,0.0,1689.0,0.0,550.0,5077.0
2022-01-02 00:15:00+01:00,213.0,233.0,0.0,,12.0,585.0,,0.0,1715.0,,,2758.0
2022-01-02 00:30:00+01:00,205.0,244.0,0.0,,47.0,585.0,,0.0,1762.0,,,2843.0
2022-01-02 00:45:00+01:00,210.0,301.0,0.0,,47.0,585.0,,0.0,1836.0,,,2979.0
2022-01-02 01:00:00+01:00,140.0,491.0,0.0,932.0,141.0,585.0,544.0,0.0,1375.0,0.0,604.0,4812.0
2022-01-02 01:15:00+01:00,150.0,513.0,0.0,,51.0,585.0,,0.0,1469.0,,,2768.0
2022-01-02 01:30:00+01:00,179.0,513.0,0.0,,54.0,585.0,,0.0,1358.0,,,2689.0
2022-01-02 01:45:00+01:00,200.0,517.0,0.0,,88.0,581.0,,0.0,1476.0,,,2862.0
2022-01-02 02:00:00+01:00,151.0,532.0,0.0,719.0,172.0,548.0,755.0,0.0,1559.0,0.0,604.0,5040.0
2022-01-02 02:15:00+01:00,107.0,588.0,0.0,,99.0,546.0,,0.0,1700.0,,,3040.0
2022-01-02 02:30:00+01:00,120.0,620.0,0.0,,64.0,546.0,,0.0,1631.0,,,2981.0
2022-01-02 02:45:00+01:00,134.0,649.0,0.0,,53.0,436.0,,0.0,1690.0,,,2962.0
2022-01-02 03:00:00+01:00,131.0,252.0,0.0,624.0,170.0,36.0,832.0,0.0,1592.0,0.0,372.0,4009.0
2022-01-02 03:15:00+01:00,102.0,223.0,0.0,,51.0,0.0,,0.0,1642.0,,,2018.0
2022-01-02 03:30:00+01:00,101.0,237.0,0.0,,28.0,0.0,,0.0,1729.0,,,2095.0
2022-01-02 03:45:00+01:00,123.0,274.0,0.0,,51.0,0.0,,0.0,1781.0,,,2229.0
2022-01-02 04:00:00+01:00,181.0,584.0,0.0,599.0,382.0,0.0,1466.0,0.0,1942.0,0.0,39.0,5193.0
2022-01-02 04:15:00+01:00,188.0,646.0,0.0,,401.0,0.0,,0.0,1990.0,,,3225.0
2022-01-02 04:30:00+01:00,197.0,666.0,0.0,,438.0,0.0,,0.0,2022.0,,,3323.0
2022-01-02 04:45:00+01:00,199.0,684.0,0.0,,374.0,0.0,,0.0,2022.0,,,3279.0
2022-01-02 05:00:00+01:00,176.0,842.0,0.0,611.0,249.0,0.0,1768.0,0.0,2202.0,0.0,0.0,5848.0
2022-01-02 05:15:00+01:00,182.0,864.0,0.0,,165.0,0.0,,0.0,2179.0,,,3390.0
2022-01-02 05:30:00+01:00,177.0,857.0,0.0,,134.0,0.0,,0.0,2298.0,,,3466.0
2022-01-02 05:45:00+01:00,208.0,865.0,0.0,,126.0,0.0,,0.0,2458.0,,,3657.0
2022-01-02 06:00:00+01:00,133.0,865.0,0.0,617.0,37.0,0.0,1712.0,0.0,2338.0,0.0,0.0,5702.0
2022-01-02 06:15:00+01:00,160.0,868.0,0.0,,5.0,0.0,,0.0,2301.0,,,3334.0
2022-01-02 06:30:00+01:00,204.0,877.0,0.0,,0.0,0.0,,0.0,2251.0,,,3332.0
2022-01-02 06:45:00+01:00,233.0,881.0,0.0,,8.0,0.0,,0.0,2319.0,,,3441.0
2022-01-02 07:00:00+01:00,233.0,731.0,0.0,623.0,90.0,0.0,1425.0,0.0,2238.0,0.0,0.0,5340.0
2022-01-02 07:15:00+01:00,203.0,627.0,0.0,,135.0,0.0,,0.0,2030.0,,,2995.0
2022-01-02 07:30:00+01:00,160.0,605.0,0.0,,93.0,0.0,,0.0,1916.0,,,2774.0
2022-01-02 07:45:00+01:00,123.0,607.0,0.0,,64.0,0.0,,0.0,1807.0,,,2601.0
2022-01-02 08:00:00+01:00,136.0,859.0,0.0,548.0,70.0,0.0,1389.0,0.0,1543.0,0.0,0.0,4545.0
2022-01-02 08:15:00+01:00,115.0,866.0,0.0,,37.0,0.0,,0.0,1417.0,,,2435.0
2022-01-02 08:30:00+01:00,106.0,849.0,0.0,,1.0,0.0,,0.0,1423.0,,,2379.0
2022-01-02 08:45:00+01:00,109.0,862.0,0.0,,22.0,0.0,,0.0,1396.0,,,2389.0
2022-01-02 09:00:00+01:00,104.0,830.0,0.0,479.0,69.0,0.0,1466.0,0.0,1239.0,0.0,0.0,4187.0
2022-01-02 09:15:00+01:00,73.0,782.0,0.0,,52.0,0.0,,0.0,1115.0,,,2022.0
2022-01-02 09:30:00+01:00,79.0,791.0,0.0,,38.0,0.0,,0.0,1036.0,,,1944.0
2022-01-02 09:45:00+01:00,81.0,756.0,0.0,,8.0,0.0,,0.0,909.0,,,1754.0
2022-01-02 10:00:00+01:00,46.0,328.0,0.0,221.0,0.0,0.0,1333.0,0.0,922.0,0.0,0.0,2850.0
2022-01-02 10:15:00+01:00,82.0,275.0,0.0,,0.0,0.0,,0.0,941.0,,,1298.0
2022-01-02 10:30:00+01:00,75.0,253.0,0.0,,0.0,0.0,,0.0,1040.0,,,1368.0
2022-01-02 10:45:00+01:00,93.0,247.0,0.0,,0.0,0.0,,0.0,1029.0,,,1369.0
2022-01-02 11:00:00+01:00,125.0,125.0,0.0,3.0,0.0,0.0,1571.0,0.0,980.0,0.0,0.0,2804.0
2022-01-02 11:15:00+01:00,144.0,138.0,0.0,,0.0,0.0,,0.0,1021.0,,,1303.0
2022-01-02 11:30:00+01:00,153.0,90.0,0.0,,0.0,0.0,,0.0,972.0,,,1215.0
2022-01-02 11:45:00+01:00,149.0,74.0,0.0,,0.0,0.0,,0.0,743.0,,,966.0
2022-01-02 12:00:00+01:00,59.0,56.0,0.0,0.0,0.0,0.0,1150.0,0.0,776.0,0.0,0.0,2041.0
2022-01-02 12:15:00+01:00,98.0,57.0,0.0,,0.0,0.0,,0.0,923.0,,,1078.0
2022-01-02 12:30:00+01:00,116.0,66.0,0.0,,0.0,0.0,,0.0,917.0,,,1099.0
2022-01-02 12:45:00+01:00,136.0,80.0,0.0,,0.0,0.0,,0.0,808.0,,,1024.0
2022-01-02 13:00:00+01:00,196.0,114.0,0.0,3.0,0.0,0.0,1613.0,0.0,766.0,0.0,0.0,2692.0
2022-01-02 13:15:00+01:00,251.0,117.0,0.0,,0.0,0.0,,0.0,773.0,,,1141.0
2022-01-02 13:30:00+01:00,285.0,130.0,0.0,,0.0,0.0,,0.0,760.0,,,1175.0
2022-01-02 13:45:00+01:00,293.0,111.0,0.0,,0.0,0.0,,0.0,782.0,,,1186.0
2022-01-02 14:00:00+01:00,259.0,129.0,0.0,0.0,0.0,0.0,1732.0,0.0,1017.0,0.0,0.0,3137.0
2022-01-02 14:15:00+01:00,259.0,119.0,0.0,,0.0,0.0,,0.0,979.0,,,1357.0
2022-01-02 14:30:00+01:00,250.0,119.0,0.0,,0.0,0.0,,0.0,1001.0,,,1370.0
2022-01-02 14:45:00+01:00,319.0,138.0,0.0,,0.0,0.0,,0.0,970.0,,,1427.0
2022-01-02 15:00:00+01:00,351.0,193.0,0.0,129.0,0.0,0.0,2368.0,0.0,1210.0,0.0,0.0,4251.0
2022-01-02 15:15:00+01:00,375.0,156.0,0.0,,0.0,0.0,,0.0,1206.0,,,1737.0
2022-01-02 15:30:00+01:00,364.0,143.0,0.0,,0.0,0.0,,0.0,1228.0,,,1735.0
2022-01-02 15:45:00+01:00,369.0,156.0,0.0,,0.0,0.0,,0.0,1273.0,,,1798.0
2022-01-02 16:00:00+01:00,275.0,165.0,0.0,222.0,0.0,0.0,2798.0,0.0,1525.0,0.0,0.0,4985.0
2022-01-02 16:15:00+01:00,290.0,121.0,0.0,,0.0,0.0,,0.0,1297.0,,,1708.0
2022-01-02 16:30:00+01:00,290.0,105.0,0.0,,0.0,0.0,,0.0,1304.0,,,1699.0
2022-01-02 16:45:00+01:00,223.0,83.0,0.0,,0.0,0.0,,0.0,1234.0,,,1540.0
2022-01-02 17:00:00+01:00,322.0,67.0,0.0,289.0,0.0,0.0,2814.0,0.0,944.0,0.0,0.0,4436.0
2022-01-02 17:15:00+01:00,326.0,71.0,0.0,,0.0,0.0,,0.0,856.0,,,1253.0
2022-01-02 17:30:00+01:00,277.0,65.0,0.0,,0.0,0.0,,0.0,863.0,,,1205.0
2022-01-02 17:45:00+01:00,222.0,56.0,0.0,,0.0,0.0,,0.0,816.0,,,1094.0
2022-01-02 18:00:00+01:00,212.0,14.0,0.0,247.0,0.0,0.0,2170.0,0.0,578.0,0.0,0.0,3221.0
2022-01-02 18:15:00+01:00,211.0,0.0,0.0,,0.0,0.0,,0.0,670.0,,,881.0
2022-01-02 18:30:00+01:00,186.0,0.0,0.0,,0.0,0.0,,0.0,604.0,,,790.0
2022-01-02 18:45:00+01:00,179.0,0.0,0.0,,0.0,0.0,,0.0,487.0,,,666.0
2022-01-02 19:00:00+01:00,202.0,0.0,0.0,226.0,0.0,0.0,1823.0,0.0,423.0,0.0,0.0,2674.0
2022-01-02 19:15:00+01:00,201.0,0.0,0.0,,0.0,0.0,,0.0,400.0,,,601.0
2022-01-02 19:30:00+01:00,264.0,0.0,0.0,,0.0,0.0,,0.0,437.0,,,701.0
2022-01-02 19:45:00+01:00,235.0,0.0,0.0,,0.0,0.0,,0.0,457.0,,,692.0
2022-01-02 20:00:00+01:00,174.0,0.0,0.0,216.0,0.0,0.0,1662.0,0.0,457.0,0.0,0.0,2509.0
2022-01-02 20:15:00+01:00,158.0,0.0,0.0,,0.0,0.0,,0.0,478.0,,,636.0
2022-01-02 20:30:00+01:00,102.0,0.0,0.0,,0.0,0.0,,0.0,493.0,,,595.0
2022-01-02 20:45:00+01:00,65.0,0.0,0.0,,0.0,0.0,,0.0,434.0,,,499.0
2022-01-02 21:00:00+01:00,48.0,0.0,0.0,220.0,2.0,0.0,1613.0,0.0,523.0,0.0,0.0,2406.0
2022-01-02 21:15:00+01:00,47.0,0.0,0.0,,47.0,0.0,,0.0,735.0,,,829.0
2022-01-02 21:30:00+01:00,46.0,0.0,0.0,,7.0,0.0,,0.0,721.0,,,774.0
2022-01-02 21:45:00+01:00,48.0,0.0,0.0,,6.0,0.0,,0.0,641.0,,,695.0
2022-01-02 22:00:00+01:00,50.0,0.0,0.0,332.0,65.0,0.0,1297.0,0.0,872.0,0.0,0.0,2616.0
2022-01-02 22:15:00+01:00,49.0,0.0,0.0,,5.0,0.0,,0.0,891.0,,,945.0
2022-01-02 22:30:00+01:00,48.0,0.0,0.0,,30.0,0.0,,0.0,670.0,,,748.0
2022-01-02 22:45:00+01:00,46.0,36.0,0.0,,1.0,0.0,,0.0,867.0,,,950.0
2022-01-02 23:00:00+01:00,45.0,356.0,0.0,303.0,26.0,0.0,826.0,0.0,986.0,0.0,0.0,2542.0
2022-01-02 23:15:00+01:00,44.0,389.0,0.0,,0.0,0.0,,0.0,989.0,,,1422.0
2022-01-02 23:30:00+01:00,43.0,394.0,0.0,,6.0,0.0,,0.0,1053.0,,,1496.0
