,AT,BE,CH,CZ,DK_1,DK_2,FR,NO_2,NL,PL,SE_4,sum
2022-01-05 00:00:00+01:00,250.0,0.0,0.0,1117.0,91.0,585.0,29.0,0.0,0.0,0.0,605.0,2677.0
2022-01-05 00:15:00+01:00,204.0,0.0,0.0,,140.0,585.0,,0.0,0.0,,,929.0
2022-01-05 00:30:00+01:00,214.0,5.0,0.0,,82.0,585.0,,0.0,14.0,,,900.0
2022-01-05 00:45:00+01:00,190.0,0.0,0.0,,54.0,585.0,,0.0,70.0,,,899.0
2022-01-05 01:00:00+01:00,168.0,0.0,0.0,890.0,56.0,585.0,140.0,0.0,32.0,0.0,339.0,2210.0
2022-01-05 01:15:00+01:00,106.0,0.0,0.0,,35.0,585.0,,0.0,195.0,,,921.0
2022-01-05 01:30:00+01:00,111.0,0.0,0.0,,61.0,585.0,,0.0,169.0,,,926.0
2022-01-05 01:45:00+01:00,116.0,0.0,0.0,,128.0,586.0,,0.0,78.0,,,908.0
2022-01-05 02:00:00+01:00,116.0,0.0,0.0,743.0,11.0,585.0,197.0,0.0,0.0,0.0,310.0,1962.0
2022-01-05 02:15:00+01:00,131.0,0.0,0.0,,0.0,585.0,,0.0,0.0,,,716.0
2022-01-05 02:30:00+01:00,153.0,0.0,0.0,,0.0,585.0,,0.0,0.0,,,738.0
2022-01-05 02:45:00+01:00,159.0,0.0,0.0,,0.0,585.0,,0.0,0.0,,,744.0
2022-01-05 03:00:00+01:00,114.0,18.0,0.0,583.0,0.0,585.0,348.0,0.0,0.0,0.0,309.0,1957.0
2022-01-05 03:15:00+01:00,114.0,12.0,0.0,,0.0,585.0,,0.0,0.0,,,711.0
2022-01-05 03:30:00+01:00,110.0,9.0,0.0,,0.0,585.0,,0.0,0.0,,,704.0
2022-01-05 03:45:00+01:00,120.0,21.0,0.0,,0.0,585.0,,0.0,0.0,,,726.0
2022-01-05 04:00:00+01:00,70.0,4.0,0.0,501.0,0.0,585.0,315.0,0.0,0.0,0.0,309.0,1784.0
2022-01-05 04:15:00+01:00,60.0,0.0,0.0,,0.0,585.0,,0.0,5.0,,,650.0
2022-01-05 04:30:00+01:00,57.0,0.0,0.0,,0.0,585.0,,0.0,22.0,,,664.0
2022-01-05 04:45:00+01:00,49.0,0.0,0.0,,0.0,584.0,,0.0,0.0,,,633.0
2022-01-05 05:00:00+01:00,88.0,5.0,0.0,379.0,0.0,572.0,166.0,0.0,176.0,0.0,30.0,1416.0
2022-01-05 05:15:00+01:00,134.0,0.0,0.0,,0.0,571.0,,0.0,50.0,,,755.0
2022-01-05 05:30:00+01:00,155.0,0.0,0.0,,0.0,571.0,,0.0,0.0,,,726.0
2022-01-05 05:45:00+01:00,85.0,0.0,0.0,,0.0,467.0,,0.0,0.0,,,552.0
2022-01-05 06:00:00+01:00,136.0,0.0,0.0,289.0,14.0,86.0,11.0,0.0,0.0,0.0,0.0,536.0
2022-01-05 06:15:00+01:00,135.0,0.0,0.0,,1.0,0.0,,0.0,0.0,,,136.0
2022-01-05 06:30:00+01:00,92.0,0.0,0.0,,4.0,0.0,,0.0,0.0,,,96.0
2022-01-05 06:45:00+01:00,105.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,105.0
2022-01-05 07:00:00+01:00,77.0,41.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0
2022-01-05 07:15:00+01:00,74.0,60.0,0.0,,0.0,2.0,,0.0,0.0,,,136.0
2022-01-05 07:30:00+01:00,72.0,46.0,0.0,,0.0,0.0,,0.0,0.0,,,118.0
2022-01-05 07:45:00+01:00,59.0,0.0,18.0,,0.0,0.0,,0.0,0.0,,,77.0
2022-01-05 08:00:00+01:00,129.0,36.0,46.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0
2022-01-05 08:15:00+01:00,106.0,23.0,86.0,,0.0,0.0,,0.0,0.0,,,215.0
2022-01-05 08:30:00+01:00,105.0,26.0,110.0,,0.0,0.0,,0.0,0.0,,,241.0
2022-01-05 08:45:00+01:00,101.0,31.0,112.0,,0.0,0.0,,0.0,0.0,,,244.0
2022-01-05 09:00:00+01:00,91.0,13.0,164.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
2022-01-05 09:15:00+01:00,86.0,38.0,147.0,,0.0,0.0,,0.0,0.0,,,271.0
2022-01-05 09:30:00+01:00,85.0,23.0,149.0,,0.0,0.0,,0.0,0.0,,,257.0
2022-01-05 09:45:00+01:00,86.0,35.0,108.0,,0.0,0.0,,0.0,0.0,,,229.0
2022-01-05 10:00:00+01:00,100.0,55.0,92.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0
2022-01-05 10:15:00+01:00,99.0,49.0,91.0,,0.0,0.0,,0.0,0.0,,,239.0
2022-01-05 10:30:00+01:00,90.0,51.0,98.0,,0.0,0.0,,0.0,0.0,,,239.0
2022-01-05 10:45:00+01:00,110.0,74.0,72.0,,0.0,0.0,,0.0,0.0,,,256.0
2022-01-05 11:00:00+01:00,76.0,48.0,14.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0
2022-01-05 11:15:00+01:00,69.0,70.0,5.0,,0.0,0.0,,0.0,0.0,,,144.0
2022-01-05 11:30:00+01:00,65.0,56.0,7.0,,0.0,0.0,,0.0,0.0,,,128.0
2022-01-05 11:45:00+01:00,67.0,45.0,34.0,,0.0,0.0,,0.0,0.0,,,146.0
2022-01-05 12:00:00+01:00,67.0,112.0,20.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0
2022-01-05 12:15:00+01:00,111.0,116.0,1.0,,0.0,0.0,,0.0,0.0,,,228.0
2022-01-05 12:30:00+01:00,111.0,86.0,15.0,,0.0,0.0,,0.0,0.0,,,212.0
2022-01-05 12:45:00+01:00,133.0,111.0,6.0,,0.0,0.0,,0.0,0.0,,,250.0
2022-01-05 13:00:00+01:00,66.0,123.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0
2022-01-05 13:15:00+01:00,61.0,120.0,0.0,,0.0,0.0,,0.0,0.0,,,181.0
2022-01-05 13:30:00+01:00,55.0,81.0,0.0,,0.0,0.0,,0.0,0.0,,,136.0
2022-01-05 13:45:00+01:00,56.0,65.0,0.0,,0.0,0.0,,0.0,0.0,,,121.0
2022-01-05 14:00:00+01:00,56.0,77.0,13.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0
2022-01-05 14:15:00+01:00,56.0,89.0,0.0,,0.0,0.0,,0.0,0.0,,,145.0
2022-01-05 14:30:00+01:00,58.0,68.0,0.0,,0.0,0.0,,0.0,0.0,,,126.0
2022-01-05 14:45:00+01:00,59.0,79.0,21.0,,0.0,0.0,,0.0,0.0,,,159.0
2022-01-05 15:00:00+01:00,60.0,145.0,61.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0
2022-01-05 15:15:00+01:00,61.0,141.0,0.0,,0.0,0.0,,0.0,0.0,,,202.0
2022-01-05 15:30:00+01:00,69.0,150.0,31.0,,0.0,0.0,,0.0,0.0,,,250.0
2022-01-05 15:45:00+01:00,79.0,151.0,16.0,,0.0,0.0,,0.0,0.0,,,246.0
2022-01-05 16:00:00+01:00,80.0,105.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0
2022-01-05 16:15:00+01:00,78.0,109.0,2.0,,0.0,0.0,,0.0,0.0,,,189.0
2022-01-05 16:30:00+01:00,77.0,64.0,20.0,,0.0,0.0,,0.0,0.0,,,161.0
2022-01-05 16:45:00+01:00,81.0,66.0,106.0,,0.0,0.0,,0.0,0.0,,,253.0
2022-01-05 17:00:00+01:00,143.0,83.0,186.0,646.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1093.0
2022-01-05 17:15:00+01:00,187.0,58.0,228.0,,0.0,0.0,,80.0,0.0,,,553.0
2022-01-05 17:30:00+01:00,202.0,0.0,253.0,,0.0,0.0,,81.0,0.0,,,536.0
2022-01-05 17:45:00+01:00,295.0,0.0,295.0,,0.0,0.0,,130.0,0.0,,,720.0
2022-01-05 18:00:00+01:00,349.0,0.0,289.0,856.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,1811.0
2022-01-05 18:15:00+01:00,381.0,0.0,305.0,,0.0,0.0,,362.0,0.0,,,1048.0
2022-01-05 18:30:00+01:00,388.0,0.0,343.0,,0.0,0.0,,362.0,0.0,,,1093.0
2022-01-05 18:45:00+01:00,388.0,0.0,371.0,,0.0,0.0,,281.0,0.0,,,1040.0
2022-01-05 19:00:00+01:00,546.0,0.0,318.0,1132.0,0.0,190.0,0.0,20.0,0.0,0.0,0.0,2206.0
2022-01-05 19:15:00+01:00,653.0,0.0,291.0,,0.0,282.0,,0.0,0.0,,,1226.0
2022-01-05 19:30:00+01:00,654.0,0.0,285.0,,0.0,282.0,,0.0,0.0,,,1221.0
2022-01-05 19:45:00+01:00,721.0,0.0,252.0,,0.0,306.0,,0.0,0.0,,,1279.0
2022-01-05 20:00:00+01:00,648.0,0.0,287.0,1229.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,2677.0
2022-01-05 20:15:00+01:00,745.0,0.0,278.0,,0.0,530.0,,0.0,0.0,,,1553.0
2022-01-05 20:30:00+01:00,735.0,0.0,263.0,,0.0,530.0,,0.0,0.0,,,1528.0
2022-01-05 20:45:00+01:00,723.0,0.0,209.0,,0.0,534.0,,0.0,0.0,,,1466.0
2022-01-05 21:00:00+01:00,865.0,0.0,158.0,1374.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,2965.0
2022-01-05 21:15:00+01:00,879.0,0.0,128.0,,0.0,571.0,,0.0,0.0,,,1578.0
2022-01-05 21:30:00+01:00,952.0,0.0,142.0,,0.0,571.0,,0.0,0.0,,,1665.0
2022-01-05 21:45:00+01:00,1152.0,0.0,116.0,,0.0,572.0,,0.0,0.0,,,1840.0
2022-01-05 22:00:00+01:00,988.0,0.0,238.0,1625.0,0.0,583.0,0.0,0.0,0.0,22.0,0.0,3456.0
2022-01-05 22:15:00+01:00,1167.0,0.0,237.0,,0.0,584.0,,0.0,0.0,,,1988.0
2022-01-05 22:30:00+01:00,1188.0,0.0,266.0,,0.0,584.0,,0.0,0.0,,,2038.0
2022-01-05 22:45:00+01:00,1317.0,24.0,237.0,,0.0,584.0,,0.0,0.0,,,2162.0
2022-01-05 23:00:00+01:00,1100.0,0.0,352.0,1603.0,0.0,584.0,0.0,0.0,0.0,165.0,45.0,3849.0
2022-01-05 23:15:00+01:00,1122.0,0.0,345.0,,0.0,584.0,,0.0,0.0,,,2051.0
2022-01-05 23:30:00+01:00,1134.0,0.0,368.0,,0.0,584.0,,0.0,0.0,,,2086.0
2022-01-05 23:45:00+01:00,1067.0,0.0,292.0,,0.0,584.0,,0.0,0.0,,,1943.0
2022-01-06 00:00:00+01:00,876.0,0.0,266.0,1487.0,12.0,584.0,0.0,0.0,0.0,0.0,507.0,3732.0
2022-01-06 00:15:00+01:00,895.0,0.0,250.0,,37.0,584.0,,0.0,0.0,,,1766.0
2022-01-06 00:30:00+01:00,942.0,0.0,261.0,,53.0,584.0,,0.0,0.0,,,1840.0
2022-01-06 00:45:00+01:00,875.0,0.0,228.0,,24.0,584.0,,0.0,0.0,,,1711.0
2022-01-06 01:00:00+01:00,715.0,0.0,337.0,1494.0,0.0,584.0,0.0,0.0,0.0,0.0,605.0,3735.0
2022-01-06 01:15:00+01:00,779.0,0.0,311.0,,0.0,584.0,,0.0,0.0,,,1674.0
2022-01-06 01:30:00+01:00,935.0,0.0,321.0,,0.0,584.0,,0.0,0.0,,,1840.0
2022-01-06 01:45:00+01:00,1014.0,0.0,334.0,,0.0,584.0,,0.0,0.0,,,1932.0
2022-01-06 02:00:00+01:00,1093.0,0.0,379.0,1673.0,0.0,585.0,0.0,0.0,0.0,1.0,605.0,4336.0
2022-01-06 02:15:00+01:00,1172.0,0.0,363.0,,0.0,584.0,,0.0,0.0,,,2119.0
2022-01-06 02:30:00+01:00,1145.0,0.0,367.0,,0.0,584.0,,0.0,0.0,,,2096.0
2022-01-06 02:45:00+01:00,1108.0,0.0,339.0,,0.0,584.0,,0.0,0.0,,,2031.0
2022-01-06 03:00:00+01:00,1175.0,0.0,282.0,1814.0,0.0,584.0,0.0,0.0,0.0,112.0,605.0,4572.0
2022-01-06 03:15:00+01:00,1083.0,0.0,267.0,,0.0,584.0,,0.0,0.0,,,1934.0
2022-01-06 03:30:00+01:00,1119.0,0.0,252.0,,0.0,584.0,,0.0,0.0,,,1955.0
2022-01-06 03:45:00+01:00,1235.0,0.0,231.0,,0.0,584.0,,0.0,0.0,,,2050.0
2022-01-06 04:00:00+01:00,1476.0,0.0,283.0,1841.0,27.0,584.0,0.0,0.0,0.0,285.0,605.0,5101.0
2022-01-06 04:15:00+01:00,1551.0,0.0,328.0,,80.0,584.0,,0.0,0.0,,,2543.0
2022-01-06 04:30:00+01:00,1491.0,0.0,300.0,,33.0,584.0,,0.0,0.0,,,2408.0
2022-01-06 04:45:00+01:00,1434.0,0.0,339.0,,132.0,584.0,,0.0,0.0,,,2489.0
2022-01-06 05:00:00+01:00,1750.0,0.0,366.0,1787.0,386.0,585.0,0.0,82.0,0.0,290.0,604.0,5850.0
2022-01-06 05:15:00+01:00,1703.0,0.0,380.0,,470.0,590.0,,161.0,0.0,,,3304.0
2022-01-06 05:30:00+01:00,1595.0,0.0,446.0,,328.0,596.0,,161.0,0.0,,,3126.0
2022-01-06 05:45:00+01:00,1470.0,0.0,490.0,,370.0,599.0,,259.0,0.0,,,3188.0
2022-01-06 06:00:00+01:00,1615.0,0.0,336.0,1591.0,566.0,596.0,0.0,653.0,0.0,256.0,604.0,6217.0
2022-01-06 06:15:00+01:00,1459.0,0.0,400.0,,644.0,597.0,,752.0,0.0,,,3852.0
2022-01-06 06:30:00+01:00,1274.0,12.0,437.0,,577.0,596.0,,752.0,0.0,,,3648.0
2022-01-06 06:45:00+01:00,1324.0,7.0,520.0,,559.0,596.0,,791.0,0.0,,,3797.0
2022-01-06 07:00:00+01:00,1948.0,0.0,657.0,1798.0,667.0,586.0,0.0,938.0,0.0,570.0,604.0,7768.0
2022-01-06 07:15:00+01:00,1879.0,0.0,688.0,,771.0,586.0,,973.0,0.0,,,4897.0
2022-01-06 07:30:00+01:00,1857.0,0.0,699.0,,660.0,586.0,,973.0,4.0,,,4779.0
2022-01-06 07:45:00+01:00,1905.0,0.0,757.0,,672.0,584.0,,990.0,2.0,,,4910.0
2022-01-06 08:00:00+01:00,2270.0,0.0,854.0,2417.0,797.0,589.0,0.0,1050.0,10.0,809.0,603.0,9399.0
2022-01-06 08:15:00+01:00,2143.0,0.0,876.0,,773.0,594.0,,1063.0,1.0,,,5450.0
2022-01-06 08:30:00+01:00,2001.0,0.0,892.0,,659.0,584.0,,1063.0,7.0,,,5206.0
2022-01-06 08:45:00+01:00,2077.0,0.0,912.0,,717.0,584.0,,1067.0,51.0,,,5408.0
2022-01-06 09:00:00+01:00,2077.0,0.0,899.0,2775.0,742.0,584.0,0.0,1080.0,79.0,290.0,603.0,9129.0
2022-01-06 09:15:00+01:00,2081.0,0.0,884.0,,713.0,584.0,,1084.0,123.0,,,5469.0
2022-01-06 09:30:00+01:00,2125.0,0.0,873.0,,731.0,584.0,,1083.0,192.0,,,5588.0
2022-01-06 09:45:00+01:00,2151.0,0.0,861.0,,741.0,585.0,,1104.0,222.0,,,5664.0
2022-01-06 10:00:00+01:00,2031.0,14.0,838.0,2600.0,768.0,584.0,0.0,1177.0,302.0,73.0,603.0,8990.0
2022-01-06 10:15:00+01:00,2000.0,0.0,790.0,,656.0,584.0,,1194.0,359.0,,,5583.0
2022-01-06 10:30:00+01:00,2030.0,0.0,816.0,,702.0,585.0,,1194.0,319.0,,,5646.0
2022-01-06 10:45:00+01:00,1971.0,0.0,795.0,,696.0,584.0,,1214.0,286.0,,,5546.0
2022-01-06 11:00:00+01:00,1849.0,0.0,661.0,2425.0,706.0,584.0,0.0,1287.0,424.0,3.0,603.0,8542.0
2022-01-06 11:15:00+01:00,1799.0,0.0,619.0,,657.0,584.0,,1304.0,616.0,,,5579.0
2022-01-06 11:30:00+01:00,1790.0,26.0,628.0,,720.0,585.0,,1304.0,469.0,,,5522.0
2022-01-06 11:45:00+01:00,1942.0,9.0,646.0,,672.0,724.0,,1322.0,396.0,,,5711.0
2022-01-06 12:00:00+01:00,1717.0,44.0,556.0,2405.0,723.0,744.0,0.0,1389.0,396.0,17.0,603.0,8594.0
2022-01-06 12:15:00+01:00,1657.0,47.0,529.0,,694.0,744.0,,1404.0,490.0,,,5565.0
2022-01-06 12:30:00+01:00,1668.0,44.0,545.0,,693.0,745.0,,1404.0,473.0,,,5572.0
2022-01-06 12:45:00+01:00,1659.0,41.0,513.0,,687.0,744.0,,1314.0,499.0,,,5457.0
2022-01-06 13:00:00+01:00,1347.0,113.0,381.0,2046.0,634.0,744.0,0.0,957.0,492.0,217.0,603.0,7534.0
2022-01-06 13:15:00+01:00,1324.0,121.0,344.0,,596.0,727.0,,868.0,572.0,,,4552.0
2022-01-06 13:30:00+01:00,1318.0,125.0,347.0,,626.0,654.0,,868.0,578.0,,,4516.0
2022-01-06 13:45:00+01:00,1359.0,128.0,352.0,,547.0,637.0,,889.0,556.0,,,4468.0
2022-01-06 14:00:00+01:00,1530.0,138.0,357.0,2092.0,521.0,488.0,1.0,967.0,509.0,437.0,604.0,7644.0
2022-01-06 14:15:00+01:00,1486.0,158.0,315.0,,386.0,475.0,,985.0,544.0,,,4349.0
2022-01-06 14:30:00+01:00,1536.0,170.0,317.0,,512.0,475.0,,985.0,544.0,,,4539.0
2022-01-06 14:45:00+01:00,1518.0,183.0,289.0,,538.0,456.0,,897.0,597.0,,,4478.0
2022-01-06 15:00:00+01:00,1874.0,176.0,306.0,2204.0,454.0,291.0,204.0,545.0,769.0,533.0,215.0,7571.0
2022-01-06 15:15:00+01:00,1764.0,191.0,290.0,,576.0,278.0,,458.0,775.0,,,4332.0
2022-01-06 15:30:00+01:00,1703.0,207.0,284.0,,617.0,278.0,,458.0,790.0,,,4337.0
2022-01-06 15:45:00+01:00,1652.0,200.0,298.0,,680.0,283.0,,421.0,768.0,,,4302.0
2022-01-06 16:00:00+01:00,2170.0,168.0,347.0,2127.0,653.0,321.0,162.0,283.0,773.0,520.0,7.0,7531.0
2022-01-06 16:15:00+01:00,2108.0,211.0,357.0,,648.0,324.0,,251.0,607.0,,,4506.0
2022-01-06 16:30:00+01:00,2040.0,204.0,348.0,,615.0,324.0,,251.0,552.0,,,4334.0
2022-01-06 16:45:00+01:00,1821.0,199.0,353.0,,691.0,317.0,,296.0,480.0,,,4157.0
2022-01-06 17:00:00+01:00,1861.0,221.0,422.0,1993.0,679.0,260.0,154.0,469.0,415.0,325.0,0.0,6799.0
2022-01-06 17:15:00+01:00,1844.0,239.0,443.0,,659.0,255.0,,510.0,345.0,,,4295.0
2022-01-06 17:30:00+01:00,1811.0,227.0,450.0,,670.0,255.0,,510.0,178.0,,,4101.0
2022-01-06 17:45:00+01:00,1806.0,229.0,441.0,,604.0,349.0,,610.0,91.0,,,4130.0
2022-01-06 18:00:00+01:00,1579.0,228.0,474.0,1637.0,563.0,687.0,0.0,1012.0,0.0,11.0,0.0,6191.0
2022-01-06 18:15:00+01:00,1574.0,191.0,494.0,,558.0,768.0,,1112.0,0.0,,,4697.0
2022-01-06 18:30:00+01:00,1659.0,176.0,478.0,,776.0,767.0,,1112.0,0.0,,,4968.0
2022-01-06 18:45:00+01:00,1652.0,149.0,427.0,,930.0,773.0,,1100.0,0.0,,,5031.0
2022-01-06 19:00:00+01:00,1466.0,102.0,400.0,1396.0,1019.0,796.0,0.0,1054.0,0.0,0.0,462.0,6695.0
2022-01-06 19:15:00+01:00,1623.0,107.0,354.0,,682.0,794.0,,1043.0,0.0,,,4603.0
2022-01-06 19:30:00+01:00,1648.0,114.0,309.0,,581.0,773.0,,1043.0,0.0,,,4468.0
2022-01-06 19:45:00+01:00,1782.0,96.0,266.0,,747.0,754.0,,996.0,0.0,,,4641.0
2022-01-06 20:00:00+01:00,1207.0,249.0,183.0,1388.0,663.0,754.0,0.0,815.0,0.0,0.0,601.0,5860.0
2022-01-06 20:15:00+01:00,1192.0,275.0,128.0,,812.0,743.0,,772.0,0.0,,,3922.0
2022-01-06 20:30:00+01:00,1196.0,287.0,97.0,,938.0,751.0,,772.0,0.0,,,4041.0
2022-01-06 20:45:00+01:00,1222.0,291.0,107.0,,688.0,742.0,,740.0,0.0,,,3790.0
2022-01-06 21:00:00+01:00,721.0,400.0,121.0,1400.0,140.0,688.0,0.0,619.0,0.0,0.0,398.0,4487.0
2022-01-06 21:15:00+01:00,783.0,395.0,74.0,,50.0,668.0,,591.0,0.0,,,2561.0
2022-01-06 21:30:00+01:00,870.0,385.0,74.0,,49.0,668.0,,591.0,0.0,,,2637.0
2022-01-06 21:45:00+01:00,855.0,365.0,49.0,,188.0,676.0,,563.0,0.0,,,2696.0
2022-01-06 22:00:00+01:00,353.0,297.0,39.0,1237.0,8.0,728.0,0.0,456.0,0.0,0.0,585.0,3703.0
2022-01-06 22:15:00+01:00,291.0,312.0,0.0,,0.0,752.0,,431.0,0.0,,,1786.0
2022-01-06 22:30:00+01:00,375.0,299.0,0.0,,0.0,751.0,,431.0,0.0,,,1856.0
2022-01-06 22:45:00+01:00,439.0,336.0,0.0,,0.0,750.0,,331.0,0.0,,,1856.0
2022-01-06 23:00:00+01:00,352.0,378.0,0.0,1249.0,0.0,742.0,1.0,19.0,0.0,0.0,111.0,2852.0
2022-01-06 23:15:00+01:00,365.0,394.0,0.0,,0.0,742.0,,0.0,0.0,,,1501.0
2022-01-06 23:30:00+01:00,365.0,376.0,0.0,,0.0,733.0,,0.0,0.0,,,1474.0
2022-01-06 23:45:00+01:00,429.0,469.0,0.0,,0.0,626.0,,0.0,0.0,,,1524.0
